Category,X,Y,int_time
NON-CRIMINAL,-122.453892001748,37.7756905927122,12
NON-CRIMINAL,-122.40944548448799,37.789173205941,22
NON-CRIMINAL,-122.398912581875,37.7886287320653,16
OTHER OFFENSES,-122.413609602048,37.8056188797632,16
ROBBERY,-122.486115922245,37.7538129476648,15
BURGLARY,-122.41696476747299,37.7652697291388,19
ASSAULT,-122.41873276305799,37.747495526854294,1
MISSING PERSON,-122.44170538645099,37.777854014117395,20
VEHICLE THEFT,-122.45129721667101,37.7665910169264,20
VEHICLE THEFT,-122.427848381707,37.7363057802295,12
VEHICLE THEFT,-122.41560549623699,37.767717752066496,0
NON-CRIMINAL,-122.46620466789301,37.7725405391593,13
WEAPON LAWS,-122.406539115148,37.7564864109309,13
ROBBERY,-122.434558974708,37.7924709856169,22
"SEX OFFENSES, FORCIBLE",-122.413564091744,37.779514030063,23
OTHER OFFENSES,-122.412502863675,37.759027297449606,3
PROSTITUTION,-122.47430807989402,37.7166425332691,17
OTHER OFFENSES,-122.408162953857,37.780534538527796,11
MISSING PERSON,-122.418339855187,37.74636109802729,16
WARRANTS,-122.417756708592,37.7698142360087,9
WARRANTS,-122.44752756871901,37.757257408407796,13
OTHER OFFENSES,-122.474899151688,37.7269905309861,0
NON-CRIMINAL,-122.420832650303,37.7479994493226,15
SECONDARY CODES,-122.436535415984,37.77755492725071,11
MISSING PERSON,-122.394646250335,37.721992019781396,18
OTHER OFFENSES,-122.40691076779301,37.7379666158769,23
WARRANTS,-122.41645789183701,37.739056077586795,20
RECOVERED VEHICLE,-122.41577026403999,37.7580118295123,0
OTHER OFFENSES,-122.448739865726,37.7702466927234,1
ASSAULT,-122.4168291485,37.788178697075,12
ASSAULT,-122.407902468508,37.784253176872,18
VANDALISM,-122.47417098982599,37.7166569724342,23
ASSAULT,-122.42222016397,37.7633263261041,15
OTHER OFFENSES,-122.401846367522,37.7790324136251,22
SUSPICIOUS OCC,-122.41050925879499,37.786043222299206,2
NON-CRIMINAL,-122.389038124217,37.732919999818,22
WARRANTS,-122.4039407276,37.784300707234394,1
OTHER OFFENSES,-122.404830420604,37.7307945918953,6
NON-CRIMINAL,-122.426642472038,37.778327631816296,21
OTHER OFFENSES,-122.441512991207,37.7845714031219,22
VEHICLE THEFT,-122.405942290896,37.769659742321295,23
"SEX OFFENSES, FORCIBLE",-122.442991842458,37.783896526919605,1
ASSAULT,-122.406351834294,37.7860311576362,16
OTHER OFFENSES,-122.39904565584101,37.7813197113532,18
ASSAULT,-122.41127194053699,37.776032950124396,0
NON-CRIMINAL,-122.414743835382,37.778719262789004,14
SUSPICIOUS OCC,-122.47777209017,37.7802849097527,4
OTHER OFFENSES,-122.38963953154301,37.7862250418081,2
ROBBERY,-122.409981227769,37.7974004148406,16
PROSTITUTION,-122.422062730264,37.789920001484106,16
NON-CRIMINAL,-122.412930522059,37.7838344374141,5
NON-CRIMINAL,-122.50409104532301,37.741733634619,0
ASSAULT,-122.420564122317,37.8066567824467,18
STOLEN PROPERTY,-122.40642786236,37.78710945429,16
VANDALISM,-122.44999176584999,37.77252548618871,19
DRUG/NARCOTIC,-122.41764134265301,37.787173525007894,22
MISSING PERSON,-122.406604919508,37.7571580431915,16
NON-CRIMINAL,-122.393228290724,37.7919510439646,11
SECONDARY CODES,-122.42189877187,37.737950084707606,19
BURGLARY,-122.411068869703,37.78885570426971,16
SECONDARY CODES,-122.48185377428601,37.7399560599886,12
WARRANTS,-122.425514575395,37.7727341031093,18
"SEX OFFENSES, FORCIBLE",-122.41429553256799,37.7923429638305,18
NON-CRIMINAL,-122.40609629777201,37.7890234704903,22
OTHER OFFENSES,-122.420641893733,37.7819608221838,0
DRUG/NARCOTIC,-122.412054141237,37.7816136403158,12
VEHICLE THEFT,-122.47406990539301,37.751523146712714,11
ASSAULT,-122.410488829308,37.765605863870505,8
WEAPON LAWS,-122.419018144895,37.7522051632838,15
OTHER OFFENSES,-122.385001533619,37.7330708173682,22
OTHER OFFENSES,-122.465123877659,37.7849760635688,0
SECONDARY CODES,-122.39276120071699,37.7874078464662,19
DRUG/NARCOTIC,-122.408595110869,37.7837069301545,14
VANDALISM,-122.47849749955799,37.73731096165661,2
NON-CRIMINAL,-122.470732262551,37.7178826778638,15
ASSAULT,-122.498996121109,37.7391997427193,12
OTHER OFFENSES,-122.40987662253201,37.787148807979,1
FRAUD,-122.463076270481,37.7781896957793,0
VEHICLE THEFT,-122.402305781588,37.7157540620924,20
NON-CRIMINAL,-122.409877282931,37.8080500969059,20
VANDALISM,-122.48839286556299,37.754633741753295,0
OTHER OFFENSES,-122.431869954402,37.7627385900137,15
DRUG/NARCOTIC,-122.41560549623699,37.767717752066496,17
VANDALISM,-122.439619555396,37.76285316915021,1
OTHER OFFENSES,-122.435797048864,37.769057871175896,0
OTHER OFFENSES,-122.446432100907,37.750241057883,18
ASSAULT,-122.417977378088,37.7089177640869,6
FRAUD,-122.402070243227,37.788719868813295,19
OTHER OFFENSES,-122.41408936424601,37.753291223226796,18
BURGLARY,-122.41574012798401,37.7771309690233,2
VEHICLE THEFT,-122.41127918996901,37.7715785765043,15
WARRANTS,-122.41232090743601,37.780764225439796,13
ASSAULT,-122.399833846531,37.781043217933394,8
BURGLARY,-122.488083217932,37.780889187174296,17
BURGLARY,-122.44651891893,37.771922889157,17
SUSPICIOUS OCC,-122.43892863119899,37.780587449040105,14
OTHER OFFENSES,-122.417260520587,37.7570790190504,2
VANDALISM,-122.48273697562,37.7821195595198,19
NON-CRIMINAL,-122.438273773467,37.781620073027895,8
VANDALISM,-122.390440681948,37.72041707725121,1
VANDALISM,-122.475974135096,37.7191383611983,22
BURGLARY,-122.407244087032,37.7865647607685,6
OTHER OFFENSES,-122.42130534839599,37.7321638759455,15
VEHICLE THEFT,-122.417780778437,37.79326079421261,22
ASSAULT,-122.44827840533002,37.804271887891005,8
ASSAULT,-122.410041631816,37.78195365372571,10
ROBBERY,-122.408421116922,37.7835699386918,10
NON-CRIMINAL,-122.385879189053,37.7202869779119,16
VANDALISM,-122.41633673193,37.7324126921971,12
FRAUD,-122.426937897817,37.7473004188732,18
ASSAULT,-122.421203512,37.785481204644704,3
DRUG/NARCOTIC,-122.421550176461,37.7621307247611,1
OTHER OFFENSES,-122.406429633461,37.8065688614525,16
OTHER OFFENSES,-122.39800417734,37.7190331787318,20
SUSPICIOUS OCC,-122.422672054298,37.775726978625705,23
WARRANTS,-122.414056291891,37.7827931071006,23
OTHER OFFENSES,-122.411071423064,37.7817511307229,14
FRAUD,-122.41032349523199,37.7851225223607,17
VEHICLE THEFT,-122.396935388672,37.7382809208694,1
VANDALISM,-122.417104895556,37.774324286790794,22
OTHER OFFENSES,-122.415448759562,37.778293520129,10
TRESPASS,-122.418045452768,37.7775118895695,9
SUSPICIOUS OCC,-122.416791245836,37.7800446077933,21
OTHER OFFENSES,-122.39009898571,37.7801880882663,17
NON-CRIMINAL,-122.448865497054,37.731541759394496,6
OTHER OFFENSES,-122.421663206721,37.76257840427029,0
VANDALISM,-122.499527134202,37.7447882749762,5
NON-CRIMINAL,-122.43786231575001,37.8001220884002,21
ASSAULT,-122.414683702768,37.770111435149204,23
ASSAULT,-122.41379841586901,37.7856297942374,13
ROBBERY,-122.422399101985,37.7649414890121,19
NON-CRIMINAL,-122.39069763068301,37.7347969947349,15
BURGLARY,-122.4208910342,37.7120920675614,11
ASSAULT,-122.41417943719,37.787502483207,3
DRIVING UNDER THE INFLUENCE,-122.402459634951,37.7121817273679,22
OTHER OFFENSES,-122.437804110663,37.7149403430202,22
BURGLARY,-122.389390729131,37.7341211312767,11
NON-CRIMINAL,-122.438642401146,37.7216263690423,18
MISSING PERSON,-122.43632820238399,37.8017515400431,9
OTHER OFFENSES,-122.44343133645799,37.71697103066371,16
ASSAULT,-122.392552122475,37.7864487462924,12
WEAPON LAWS,-122.41175807499701,37.7881676342186,2
NON-CRIMINAL,-122.413287527194,37.7711962032376,0
ASSAULT,-122.410057925305,37.7519226008094,11
DRUG/NARCOTIC,-122.390244392372,37.737317401142796,7
WARRANTS,-122.422672192368,37.74394327043071,14
BURGLARY,-122.42240664656299,37.7584850187369,22
NON-CRIMINAL,-122.40780766013201,37.7630994299538,17
DRUG/NARCOTIC,-122.411480979759,37.7871148303418,8
ASSAULT,-122.41190223263,37.7526284767606,19
ASSAULT,-122.411615075408,37.7831614109395,9
TRESPASS,-122.40087951444099,37.7674890283426,7
OTHER OFFENSES,-122.45084560938,37.780621598364895,18
NON-CRIMINAL,-122.40871060666299,37.78097067220529,21
NON-CRIMINAL,-122.44039716770399,37.7794370481962,12
SECONDARY CODES,-122.39206487071002,37.71780154499,22
NON-CRIMINAL,-122.440005726414,37.7771160789925,8
OTHER OFFENSES,-122.421240281394,37.76495589279121,23
ASSAULT,-122.458220811697,37.7633123961354,18
MISSING PERSON,-122.399370508543,37.7932284304797,15
OTHER OFFENSES,-122.390432153683,37.7494345030103,11
MISSING PERSON,-122.492903087989,37.7749629647565,13
SECONDARY CODES,-122.413935404044,37.7516932889916,21
ASSAULT,-122.466431521519,37.7734290464792,19
NON-CRIMINAL,-122.440341074545,37.7833242481047,10
VANDALISM,-122.45937061343099,37.7872141377473,0
ROBBERY,-122.404608556416,37.777699522963296,11
ASSAULT,-122.497479735334,37.76358940629971,21
OTHER OFFENSES,-122.41814111943998,37.749829290906,17
ASSAULT,-122.39870816889099,37.788089672437,2
BURGLARY,-122.45972220947701,37.7783416578447,21
OTHER OFFENSES,-122.42530093013399,37.805076993324796,21
ASSAULT,-122.411965795229,37.78491418595621,12
ASSAULT,-122.421441956086,37.78685164710871,8
VEHICLE THEFT,-122.39760486723101,37.7644250296836,21
VEHICLE THEFT,-122.412502863675,37.759027297449606,19
OTHER OFFENSES,-122.388742066283,37.7630501118925,23
FRAUD,-122.412970537591,37.78578837668879,8
NON-CRIMINAL,-122.47562725989701,37.780378778370796,9
ASSAULT,-122.41794921783399,37.769720863045706,23
OTHER OFFENSES,-122.416078423909,37.762034786651896,1
VEHICLE THEFT,-122.448307079193,37.73565063989479,7
NON-CRIMINAL,-122.40630727638599,37.794263358052,13
OTHER OFFENSES,-122.43041318761999,37.7204786858528,12
VEHICLE THEFT,-122.455140366031,37.7096619515696,21
OTHER OFFENSES,-122.392420625062,37.7197409228551,0
BURGLARY,-122.469641697587,37.7732875002688,19
SUSPICIOUS OCC,-122.418575536868,37.71217852823271,13
DRUG/NARCOTIC,-122.412054141237,37.7816136403158,22
MISSING PERSON,-122.452839772389,37.7745145380854,5
NON-CRIMINAL,-122.416891536622,37.8052112316081,18
MISSING PERSON,-122.394438859914,37.73644389967321,16
WARRANTS,-122.408068345148,37.7839916768161,9
WARRANTS,-122.418738265772,37.7546172382083,14
OTHER OFFENSES,-122.419671780296,37.7650501214668,2
NON-CRIMINAL,-122.412224164736,37.7820729312029,16
ASSAULT,-122.389865610332,37.73716994462029,0
OTHER OFFENSES,-122.50514913452999,37.7482800128019,19
WARRANTS,-122.380898507162,37.7332256396347,19
DRIVING UNDER THE INFLUENCE,-122.39275357357401,37.7788518670227,22
ASSAULT,-122.390670834934,37.736611643242,11
OTHER OFFENSES,-122.440105592045,37.717665894930896,18
ASSAULT,-122.414743835382,37.778719262789004,13
RECOVERED VEHICLE,-122.410226186895,37.7551300034197,16
BURGLARY,-122.477938410258,37.717507887915396,14
SUSPICIOUS OCC,-122.410774214375,37.8084350175869,21
WARRANTS,-122.44778307055901,37.769954950346495,19
VANDALISM,-122.423749669429,37.776729432919005,6
OTHER OFFENSES,-122.402163713618,37.7895710255863,9
NON-CRIMINAL,-122.416710733848,37.7833570390935,8
RECOVERED VEHICLE,-122.411593095704,37.78305295107821,4
DRUG/NARCOTIC,-122.463408651913,37.7115756636074,7
ASSAULT,-122.42164447844699,37.7429970144076,4
WARRANTS,-122.44331194960199,37.7704697548539,3
OTHER OFFENSES,-122.439687134173,37.7843190300426,17
NON-CRIMINAL,-122.423962124277,37.7631671994684,11
VEHICLE THEFT,-122.412970537591,37.78578837668879,22
OTHER OFFENSES,-122.398580160853,37.7920265650406,0
WEAPON LAWS,-122.45353456066002,37.76916629780521,11
BURGLARY,-122.48652943518299,37.7453614866316,9
OTHER OFFENSES,-122.441018108888,37.7164586830811,12
VANDALISM,-122.40340479147899,37.775420706711,15
WARRANTS,-122.41844919178,37.7530267515876,8
ROBBERY,-122.43305222388399,37.7974547210515,13
OTHER OFFENSES,-122.45398162236499,37.7714278595913,21
VEHICLE THEFT,-122.403402998592,37.730658826685,12
ASSAULT,-122.407845374111,37.7850943210103,17
NON-CRIMINAL,-122.47871400595601,37.7850816554526,17
VANDALISM,-122.44660721495,37.7207231268789,16
WARRANTS,-122.411071423064,37.7817511307229,17
VANDALISM,-122.40459446728902,37.7907445241029,1
MISSING PERSON,-122.44139370111401,37.771727314177106,4
ROBBERY,-122.475408995502,37.7533345456791,7
VEHICLE THEFT,-122.400488130754,37.7958763223097,13
SECONDARY CODES,-122.475389581988,37.717801129569395,1
BURGLARY,-122.46042907732901,37.7642400754979,22
ROBBERY,-122.454092723279,37.7862748742981,23
DRUG/NARCOTIC,-122.418090766692,37.7861007451645,14
VEHICLE THEFT,-122.40706775926,37.760661880272295,10
OTHER OFFENSES,-122.45772848949899,37.777236094020296,18
NON-CRIMINAL,-122.389517648036,37.772468240006106,2
NON-CRIMINAL,-122.412993783039,37.78556296952871,21
OTHER OFFENSES,-122.414433155063,37.7846576329256,23
ASSAULT,-122.39323286934099,37.7277351549331,12
SUSPICIOUS OCC,-122.406539115148,37.7564864109309,16
VANDALISM,-122.410065781604,37.7749906792593,0
VEHICLE THEFT,-122.42758702155899,37.782984699166704,22
OTHER OFFENSES,-122.417638463771,37.7954904018711,0
SUSPICIOUS OCC,-122.41829609443701,37.7514284856786,13
NON-CRIMINAL,-122.421747650463,37.7627436601147,7
STOLEN PROPERTY,-122.43471573268499,37.7929092116867,14
"SEX OFFENSES, FORCIBLE",-122.406539115148,37.7564864109309,9
NON-CRIMINAL,-122.40668105726499,37.755343095442,22
WEAPON LAWS,-122.411965795229,37.78491418595621,23
NON-CRIMINAL,-122.40389095544501,37.7824014072132,8
NON-CRIMINAL,-122.42113885230101,37.7713326569319,0
WEAPON LAWS,-122.49257065479901,37.7394826465388,16
NON-CRIMINAL,-122.410157073911,37.784297384331204,15
SUSPICIOUS OCC,-122.401130668017,37.7649225833006,8
"SEX OFFENSES, FORCIBLE",-122.41660769511499,37.7791387543353,12
MISSING PERSON,-122.41435430115101,37.8031089840376,18
OTHER OFFENSES,-122.43308128542499,37.752212408818295,0
VEHICLE THEFT,-122.42659009614599,37.7651910108919,21
FRAUD,-122.41742986084999,37.7785349354394,20
STOLEN PROPERTY,-122.43515009981199,37.7617597243598,23
MISSING PERSON,-122.394438859914,37.73644389967321,16
OTHER OFFENSES,-122.400935150189,37.7921086172124,17
ASSAULT,-122.438695075365,37.7196920262929,4
MISSING PERSON,-122.41959364645399,37.7991861177677,20
OTHER OFFENSES,-122.382695253125,37.737546091012,12
NON-CRIMINAL,-122.420777755772,37.7731629856845,20
WEAPON LAWS,-122.41402982172701,37.7823291237659,17
VEHICLE THEFT,-122.374019331833,37.729203356539,22
OTHER OFFENSES,-122.445308620802,37.7618801162721,1
ROBBERY,-122.406132263854,37.793378939037396,15
OTHER OFFENSES,-122.419671780296,37.7650501214668,7
ASSAULT,-122.395153862803,37.7892350328802,8
SUSPICIOUS OCC,-122.398063445395,37.77956584602929,0
NON-CRIMINAL,-122.42917887616801,37.774182253014295,14
OTHER OFFENSES,-122.419671780296,37.7650501214668,19
MISSING PERSON,-122.39097173455099,37.734015218072294,18
SECONDARY CODES,-122.40883372829,37.8042489588778,18
SUSPICIOUS OCC,-122.373096309808,37.7283699059089,2
NON-CRIMINAL,-122.45598817498899,37.713644046432,9
ARSON,-122.390703943866,37.740483010142,19
TRESPASS,-122.395630116231,37.7937899670889,7
ROBBERY,-122.46630620635,37.7649657627052,16
WARRANTS,-122.413609328985,37.784696907904,19
TRESPASS,-122.40400331724301,37.8015146926111,13
ASSAULT,-122.395260522807,37.7817034867796,3
BURGLARY,-122.433020893915,37.7112001962243,10
OTHER OFFENSES,-122.47869790186199,37.7282096253944,19
BURGLARY,-122.430762060978,37.7623975717029,22
ASSAULT,-122.415669661443,37.7821198488931,13
OTHER OFFENSES,-122.50202293249599,37.735419213903604,16
ROBBERY,-122.403434086745,37.78764305018,22
NON-CRIMINAL,-122.40490444784099,37.7946478828923,20
DRUG/NARCOTIC,-122.435294117689,37.787739717075794,21
ASSAULT,-122.434363909417,37.7330448919252,22
OTHER OFFENSES,-122.40340479147899,37.775420706711,23
ASSAULT,-122.417104895556,37.774324286790794,22
DRUG/NARCOTIC,-122.41952036788601,37.764228935718,14
NON-CRIMINAL,-122.46828906240499,37.7779534929462,17
FRAUD,-122.409741838345,37.7544242915077,10
MISSING PERSON,-122.441371352148,37.7838710811201,12
BURGLARY,-122.50909271158001,37.7742218637379,0
ASSAULT,-122.447011252406,37.7177903054666,6
SECONDARY CODES,-122.387911252085,37.73417142754629,13
OTHER OFFENSES,-122.428458187544,37.7532944407249,12
PROSTITUTION,-122.400916029025,37.7854574902997,17
BURGLARY,-122.412834332129,37.7777903094246,10
WARRANTS,-122.398919477596,37.796953574467004,17
ROBBERY,-122.424109315499,37.78247564227721,22
WARRANTS,-122.415022828589,37.7516272270745,2
ASSAULT,-122.43098728324301,37.79760610926,0
VANDALISM,-122.411953083611,37.8058242949274,19
VANDALISM,-122.450498186513,37.7095418078929,15
VEHICLE THEFT,-122.389286347131,37.7310998921861,5
BURGLARY,-122.454345302417,37.7801226188455,19
VEHICLE THEFT,-122.433127852974,37.7727770117072,22
NON-CRIMINAL,-122.415669661443,37.7821198488931,13
RECOVERED VEHICLE,-122.43200638771499,37.7212381938463,22
ASSAULT,-122.421608893207,37.7955038710773,13
ASSAULT,-122.435769968101,37.7942140503784,20
ASSAULT,-122.396315619126,37.7478113603031,4
ASSAULT,-122.413625833323,37.8027563488968,14
VANDALISM,-122.434194436175,37.75168631658379,23
VEHICLE THEFT,-122.405187364125,37.7745529324018,4
OTHER OFFENSES,-122.39002724349501,37.7762997888042,16
ASSAULT,-122.502079395387,37.73719570165839,4
FRAUD,-122.40173828350599,37.788533577598294,17
BURGLARY,-122.422540554174,37.78690886580221,15
NON-CRIMINAL,-122.435791659573,37.745143012686896,0
NON-CRIMINAL,-122.481003317121,37.780382130775706,12
SUSPICIOUS OCC,-122.45536507778999,37.730746479549104,19
ROBBERY,-122.40669059226101,37.7852071918419,14
VANDALISM,-122.422741995233,37.7298709361497,11
OTHER OFFENSES,-122.415642487855,37.7788323158792,15
WARRANTS,-122.464279879446,37.7800332991006,4
ASSAULT,-122.400756491094,37.727208031298,22
MISSING PERSON,-122.41274139742599,37.7123588004385,14
WARRANTS,-122.46620466789301,37.7725405391593,11
NON-CRIMINAL,-122.41195586990601,37.786939191069706,8
NON-CRIMINAL,-122.41988493945699,37.77825108324121,7
NON-CRIMINAL,-122.431113697306,37.72395955689071,18
ASSAULT,-122.404956956375,37.785117856395296,0
OTHER OFFENSES,-122.428652387494,37.7923732330449,9
FRAUD,-122.481690169452,37.715967670651295,11
"SEX OFFENSES, FORCIBLE",-122.40596322546499,37.790571666591795,18
BURGLARY,-122.415654629547,37.7864672409674,1
WARRANTS,-122.41927480144899,37.7835680535207,10
WARRANTS,-122.412784096502,37.78486569395261,7
MISSING PERSON,-122.44443220795401,37.77463542236271,16
ROBBERY,-122.41812008648998,37.7603012340397,5
ASSAULT,-122.37551296863501,37.730806609582,8
VANDALISM,-122.404939199676,37.74822255197439,19
ASSAULT,-122.415821891164,37.787293291087714,1
BURGLARY,-122.424628714866,37.7891511603008,8
WARRANTS,-122.408421116922,37.7835699386918,17
DRUG/NARCOTIC,-122.43228179167801,37.7642891955749,16
NON-CRIMINAL,-122.403912950405,37.773693038909,18
BURGLARY,-122.424076295172,37.7947645414038,5
VANDALISM,-122.41638948387899,37.7112123454185,17
VANDALISM,-122.40490444784099,37.7946478828923,19
SUSPICIOUS OCC,-122.408030111231,37.77912853798429,16
MISSING PERSON,-122.487730080606,37.7536894274509,3
NON-CRIMINAL,-122.43228179167801,37.7642891955749,15
NON-CRIMINAL,-122.41093920555201,37.779212259008496,1
SUSPICIOUS OCC,-122.389517648036,37.772468240006106,3
DRUG/NARCOTIC,-122.413706517535,37.7814229318029,15
WARRANTS,-122.41561725232,37.7564137690481,4
BURGLARY,-122.433808042162,37.729631999045296,9
VEHICLE THEFT,-122.410409686892,37.79017957218,13
MISSING PERSON,-122.420436287467,37.764174331875296,15
OTHER OFFENSES,-122.38841610822901,37.7191956969734,4
BURGLARY,-122.423178695677,37.7903172966364,16
MISSING PERSON,-122.44170538645099,37.777854014117395,17
VANDALISM,-122.47417098982599,37.7166569724342,20
BURGLARY,-122.443827145954,37.762600984085104,12
SECONDARY CODES,-122.49718034191099,37.7747673287167,14
BURGLARY,-122.495038956885,37.7729927523106,9
MISSING PERSON,-122.365565425353,37.8096707013239,22
OTHER OFFENSES,-122.431710082584,37.76114188133271,20
